centroide,CoordX,CoordY,S1-III,S1-IV,TS(TL),TS(TC),M1.2,M1.1,G1.1,G1.2,A1.1,A1.2,TL,P,TS(S2)IV,TS(S2)III,TS(S2)V,S1-V,CN,S1-VII,M2.1,M2.2,TS(S2)VI
FL100-55_15,5599869.273,6142181.022,,0,,,-23,-22,-27,-22,,,,-28,24,,,,,,,,
FL100-55_4,5383524.803,5778104.912,10,,,,-14,-21,-27,-4,,,,-25,,40,,,,,,,
FL100-50_11,5339468.983,5862227.292,7,,,,-16,-24,-29,-7,,,,-27,,37,,,,,,,
FL100-50_17,5460689.635,6197102.139,,,,,-2,3,0,-11,,,,-10,,,35,0,,,28,,
FL100-35_28,5410106.796,5852143.261,10,,,,-14,-21,-27,-5,,,,-25,,39,,,,,,,
FL100-55_8,5560880.65,6101329.959,,4,,,-20,-19,-24,-19,,,,-27,29,,,,,,,,
FL100-55_9,5540179.693,5851494.115,35,,,,14,7,0,22,,,,8,,54,,,,,,,
FL100-55_30,5697400.496,5789191.486,33,,,,16,11,5,22,,,,14,,51,,,,,,,
FL100-55_10,5578002.307,6208653.003,,,,,3,11,8,-7,,,,-2,,,34,1,,,27,,
FL100-50_12,5489257.604,6108948.525,,,,,-13,-8,-12,-21,,,,-21,,,23,-10,,,16,,
FL100-55_31,5474712.02,5904179.785,12,,,,-9,-15,-21,-1,,,,-12,,37,,,,,,,
FL100-55_11,5452367.592,6243168.927,,,,,0,3,1,-6,,,,-8,,,39,5,,,32,,
FL100-55_32,5297986.998,5821843.436,12,,,,-15,-22,-21,3,,,,-24,,,,,,,,,
FL100-55_12,5610785.906,6201801.579,,,,,-21,-20,-22,-26,,,,-30,,,16,-15,,,9,,
FL100-50_18,5554758.114,6170780.272,,,,,-17,-14,-17,-23,,,,-26,,,21,-12,,,14,,
FL100-55_14,5528475.959,6233527.169,,,,,2,9,5,-7,,,,-5,,,37,2,,,29,,
FL100-40_25,5578442.718,5852287.832,25,,,,3,-4,-10,12,,,,-5,,48,,,,,,,
FL100-50_13,5493690.726,5734953.525,41,,,,18,10,2,26,,,,12,,59,,,,,,,
FL50-35_2,5316650.517,5905849.85,,-31,,,-43,-44,-50,-40,,,,-42,19,,,,,,-12,,
FL50-35_13,5722521.038,6025759.351,,-35,,,-53,-51,-56,-53,,,,-52,-9,,,,,,,,
FL50-35_14,5250639.505,6109672.338,,,,,-5,2,2,-14,,,,-13,,,23,-13,,,15,,
FL50-35_15,5700477.834,6080568.496,,-34,,,-53,-50,-56,-53,,,,-52,-7,,,,,,,,
FL50-40_4,5380523.891,6087961.992,,,,,-27,-21,-21,-34,,,,-33,,,5,-30,,,-3,,
FL50-40_5,5418147.286,6088179.228,,,,,-30,-22,-22,-39,,,,-36,,,5,-34,,,-4,,
FL50-40_24,5330360.063,6084762.556,,,,,-31,-24,-23,-38,,,,-39,,,-4,-39,,,-12,,
FL50-40_25,5475340.166,6274458.865,,,,,-22,-16,-16,-28,,,,-29,,,15,-24,,,5,,
FL50-40_6,5267487.291,5871418.534,,-22,,,-35,-36,-42,-31,,,,-34,35,,,,,,-1,,
FL50-35_8,5731195.715,6068486.405,,-34,,,-53,-51,-56,-53,,,,-52,-8,,,,,,,,
FL50-35_11,5555293.193,6132401.401,,-29,,,-45,-42,-46,-47,,,,-46,-2,,,,,,,,
FL50-40_21,5501923.252,6282753.311,,,,,-14,-5,-5,-23,,,,-22,,,19,-22,,,10,,
FL50-35_12,5261150.334,6031131.269,,29,,,17,16,9,20,,,,18,74,,,,,,46,,
FL50-40_11,5492349.108,5963296.191,-7,,,,-28,-33,-38,-21,,,,-30,,24,,,,,,,
FL50-40_15,5528317.854,5957198.617,-7,,,,-28,-33,-38,-21,,,,-29,,24,,,,,,,
FL50-40_18,5672742.92,5850014.502,8,,,,-17,-23,-30,-9,,,,-18,,39,,,,,,,
FL50-40_19,5412550.48,5946300.552,,-20,,,-42,-36,-44,-45,,,,-39,10,,,,,,,,
FL50-40_9,5378364.702,5812675.551,-22,,,,-46,-51,-56,-38,,,,-48,,17,,,,,,,
FL50-40_10,5349682.299,5888941.31,-22,,,,-48,-52,-56,-40,,,,-47,,17,,,,,,,
FL50-40_20,5695475.786,5935011.915,-28,,,,-45,-50,-54,-39,,,,-49,,0,,,,,,,
FL50-40_12,5288911.811,6148414.865,,,,,-23,-15,-16,-32,,,,-30,,,5,-31,,,-3,,
FL50-45_2,5463521.959,6147747.883,,,,,-31,-25,-26,-38,,,,-38,,,4,-35,,,-5,,
FL50-40_13,5402661.897,5902522.11,-22,,,,-43,-47,-51,-36,,,,-44,,11,,,,,,,
FL50-40_14,5629887.434,5979516.763,-29,,,,-48,-53,-56,-41,,,,-50,,2,,,,,,,
FL50-45_3,5521721.931,6024004.646,,-17,,,-37,-31,-38,-41,,,,-34,12,,,,,,,,
FL50-45_1,5390128.217,6115954.36,,,,,-24,-18,-18,-32,,,,-30,,,7,-28,,,-1,,
FL50-45_4,5582060.837,6206385.854,,,,,-39,-36,-37,-44,,,,-44,,,-9,-40,,,-17,,
FL50-40_7,5480829.982,6100628.376,,,,,-40,-33,-35,-47,,,,-45,,,-6,-43,,,-15,,
FL50-40_1,5446125.347,5929681.11,-18,,,,-38,-42,-47,-32,,,,-39,,13,,,,,,,
FL50-40_16,5315574.17,6107130.111,,,,,-18,-11,-11,-27,,,,-27,,,15,-25,,,6,,
FL50-45_5,5454443.357,6233821.484,,,,,-3,2,3,-10,,,,-13,,,31,-9,,,21,,
FL50-45_6,5563994.88,6172539.686,,,,,-41,-38,-39,-46,,,,-45,,,-11,-42,,,-19,,
FL50-45_7,5551340.346,6221550.934,,,,,-13,-3,-5,-23,,,,-21,,,20,-21,,,11,,
FL50-45_8,5553844.94,5890553.687,-8,,,,-31,-36,-41,-23,,,,-32,,26,,,,,,,
FL50-40_8,5556871.161,5733196.173,7,,,,-20,-27,-34,-11,,,,-21,,39,,,,,,,
FL50-40_17,5741365.006,5888596.974,40,,,,16,11,3,22,,,,21,,58,,,,,,,
m-AF100-30_3,5443973.004,5696371.614,,,,,,,,,,,,-4,,,,,,,,,
m-AF100-15_1,5777233.789,5903689.396,,,,,,,,,,,,33,,,,,,,,,
m-Ar100-45_1,5739418.421,6104764.271,,,,,,,,,,,,-7,,,,,,,,,
m-Ar100-40_1,5752702.543,5992644.599,,,,,,,,,,,,,,,,,15,,,,
m-Ar100-45_2,5726033.784,5824207.497,,,,,,,,,,,,22,,,,,,,,,
m-Ar100-40_2,5750726.212,5947272.869,,,,,,,,,,,,-12,,,,,,,,,
m-ArL100-45_1,5608804.981,6229253.624,,,,,,,,,,,,,,,,,0,,,,
m-ArL100-45_2,5635739.846,6200181.96,,,,,,,,,,,,,,,,,-3,,,,
m-F100-0_3,5299756.827,5690638.592,,,,,,,,,,,,,,,,,-38,,,,
m-F100-0_1,5318324.124,5638957.469,,,,,,,,,,,,,,,,,-41,,,,
m-F100-0_2,5308137.349,5506425.017,,,,,,,,,,,,,,,,,-45,,,,
m-FA100-30_5,5316782.801,5932425.513,,,,,,,,,,,,-22,,,,,,,,,
m-FA100-30_6,5263905.757,5909850.791,,,,,,,,,,,,-23,,,,,,,,,
m-FAr100-40_1,5227265.477,5808386.259,,,,,,,,,,,,,,,,,-1,,,,
m-FL50-40_3,5497936.735,5995003.195,,,,,,,,,,,,-34,,,,,,,,,
m-FL50-35_1,5446060.365,6024594.27,,,,,,,,,,,,-36,,,,,,,,,
m-FL50-35_2,5503309.704,6146965.15,,,,,,,,,,,,-33,,,,,,,,,
m-FL50-35_3,5705767.66,6110196.715,,,,,,,,,,,,-32,,,,,,,,,
m-FL50-40_4,5542119.324,6045620.735,,,,,,,,,,,,-41,,,,,,,,,
m-FL50-40_2,5478269.031,6065271.976,,,,,,,,,,,,-38,,,,,,,,,
m-FL50-40_5,5503672.033,6189868.14,,,,,,,,,,,,-29,,,,,,,,,
m-FL50-35_4,5728623.173,6100121.524,,,,,,,,,,,,-32,,,,,,,,,
m-FL50-35_5,5530431.113,6167969.826,,,,,,,,,,,,-28,,,,,,,,,
m-FL50-40_6,5372200.384,5963124.989,,,,,,,,,,,,-35,,,,,,,,,
m-FL50-40_7,5672252.129,5997719.537,,,,,,,,,,,,-48,,,,,,,,,
m-FL50-40_8,5566582.396,5948158.902,,,,,,,,,,,,-30,,,,,,,,,
m-FL50-45_1,5598951.267,5933200.085,,,,,,,,,,,,-30,,,,,,,,,
ArL100-40_2,5730489.888,6087877.466,,22,,,-5,-2,-10,-5,,,,-11,51,,,,,,,,
FA100-30_32,5747914.221,6072387.359,,-7,,,-29,-26,-33,-28,,,,-29,15,,,,,,,,
ArL100-40_3,5730489.888,6087877.466,,22,,,-5,-2,-10,-5,,,,-11,51,,,,,,,,
FArL100-40_2,5694701.74,6115304.228,,27,,,-1,3,-6,-1,,,,-6,57,,,,,,,,
ArL100-40_4,5730489.888,6087877.466,,22,,,-5,-2,-10,-5,,,,-11,51,,,,,,,,
FL50-35_9,5731195.715,6068486.405,,-34,,,-53,-51,-56,-53,,,,-52,-8,,,,,,,,
FA100-30_33,5747914.221,6072387.359,,-7,,,-29,-26,-33,-28,,,,-29,15,,,,,,,,
FL50-35_10,5731195.715,6068486.405,,-34,,,-53,-51,-56,-53,,,,-52,-8,,,,,,,,
A100-15_1,4968848.741,6505124.888,,,,,,49,50,,,,,,,,,37,62,,62,,72
AF100-15_1,5079509.796,6146068.323,,,,,54,69,56,47,,,,45,,,85,53,,,78,,
AF20-30_1,5006374.711,6539112.468,,,,,,82,88,,,,,,,,,58,86,,66,,78
AF20-35_1,5097517.991,6624294.086,,,,,,36,38,,,,,,,,,26,37,,28,,33
F100-30_5,4962030.477,6542468.062,,,,,,2,2,,,,,,,,,-4,11,,23,,37
F100-40_17,5283740.987,6563713.747,,,,,,9,5,,,,,,,,,2,26,,33,,46
F100-40_18,5288256.945,6371846.347,,,,,15,36,17,1,,,,4,,,42,9,,,35,,
F100-40_19,5298328.761,6524911.962,,,,,,11,8,,,,,,,,,2,30,,32,,46
F100-50_11,5262739.453,6263849.264,,,,,3,18,0,-7,,,,-16,,,50,8,,,42,,
F100-50_17,4984113.331,6506957.325,,,,,,29,26,,,,,,,,,24,40,,62,,80
F100-35_30,5080242.778,6725279.404,,,,,,,,,,,,,,,,,65,92,84,101,
F20-40_1,5108045.483,6672379.941,,,,,,71,76,,,,,,,,,46,76,,59,,70
F40-40_2,5063317.166,6545682.858,,,,,,67,70,,,,,,,,,41,84,,71,,86
FA100-35_38,4981654.603,6609637.389,,,,,,8,7,,,,,,,,,4,18,,31,,44
FA100-35_20,4961275.255,6581536.089,,,,,,7,7,,,,,,,,,1,17,,27,,41
FA100-30_1,5173976.273,6566492.406,,,,,,49,48,,,,,,,,,36,58,,54,,61
FA100-35_24,5171580.078,6130613.781,,,,,6,17,5,-2,,,,-9,,,41,7,,,34,,
FA100-35_25,5206315.617,6427893.641,,,,,,8,7,,,,,,,,,-4,23,,20,,30
FA100-35_26,5210612.656,6234400.479,,,,,10,30,12,-2,,,,-2,,,40,5,,,33,,
FA100-30_12,5262170.712,6431981.135,,,,,-5,12,-4,-16,,,,,,,18,-9,8,,13,,
FA100-35_23,5150593.556,6325782.128,,,,,,20,19,,,,,,,,,7,34,,29,,40
FA100-50_11,5286802.726,6306781.597,,,,,26,41,26,17,,,,13,,,55,27,,,50,,
FA100-35_18,4974554.645,6493492.801,,,,,,34,32,,,,,,,,,26,48,,59,,71
FA100-35_22,5039237.257,6668614.4,,,,,,54,54,,,,,,,,,41,62,,57,,64
FA100-35_19,5042255.414,6272205.742,,,,,,20,17,,,,,,,,,11,39,,36,,44
FA100-50_1,5166805.074,6446805.663,,,,,,22,21,,,,,,,,,9,36,,31,,41
FA100-30_13,5134399.783,6199993.715,,,,,4,21,4,-7,,,,-9,,,35,1,,,28,,
FA100-50_2,5139322.804,6557490.395,,,,,,35,33,,,,,,,,,24,51,,47,,55
FA100-35_39,5094676.152,6481246.678,,,,,,30,27,,,,,,,,,19,46,,42,,51
FA100-50_3,5172900.35,6443111.566,,,,,,22,21,,,,,,,,,8,36,,31,,41
FA100-35_27,5163205.043,6218145.421,,,,,8,27,10,-4,,,,-3,,,37,3,,,30,,
FA100-40_5,5228687.804,6430685.395,,,,,3,22,4,-11,,,,,,,30,-2,18,,24,,
FA100-40_8,5163565.519,6497914.502,,,,,,21,19,,,,,,,,,11,37,,33,,43
FA100-35_28,5098543.27,6322813.445,,,,,,20,19,,,,,,,,,6,33,,28,,38
FA100-45_1,5052861.059,6437188.953,,,,,,23,20,,,,,,,,,16,37,,49,,63
FA100-45_2,5056854.927,6452464.096,,,,,,27,24,,,,,,,,,20,41,,52,,65
FA100-35_41,4996259.934,6611813.412,,,,,,6,5,,,,,,,,,0,16,,29,,45
FA100-35_29,5144887.643,6147244.971,,,,,7,24,8,-3,,,,-4,,,41,6,,,34,,
FA100-30_14,5206353.388,6300089.478,,,,,9,29,10,-3,,,,-4,,,39,4,,,33,,
FA100-35_2,5073092.074,6349446.998,,,,,,24,21,,,,,,,,,11,38,,34,,45
FA100-35_40,4981277.048,6580792.709,,,,,,4,4,,,,,,,,,-1,14,,26,,41
FA100-50_4,5115800.547,6712128.491,,,,,,53,52,,,,,,,,,41,63,,59,,66
FA60-30_1,5178355.808,6655695.59,,,,,,57,59,,,,,,,,,41,65,,57,,65
FA70-55_1,5029211.615,6451389.798,,,,,,79,68,,,,,,,,,65,93,,92,,
FL100-35_30,5254632.963,6493995.001,,,,,,21,20,,,,,,,,,9,34,,34,,45
FL100-35_13,5221742.168,6509505.884,,,,,,8,4,,,,,,,,,3,23,,28,,39
FL100-40_1,5006610.959,6515062.41,,,,,,48,45,,,,,,,,,43,62,,77,,87
FL100-35_12,5205351.935,6660098.286,,,,,,52,50,,,,,,,,,42,63,,63,,71
FL100-50_5,5214687.905,6380523.135,,,,,8,23,6,-4,,,,,,,37,6,22,,31,,
FL100-35_17,5168567.3,6271670.215,,,,,,15,12,,,,,-1,,,,6,,,32,,44
FL100-30_3,5242340.605,6415093.456,,,,,8,25,8,-4,,,,,,,36,6,22,,31,,
FL100-35_18,5147096.53,6296115.455,,,,,,10,5,,,,,-8,,,,5,,,33,,45
FL100-30_4,5265750.566,6394821.085,,,,,12,30,14,-1,,,,,,,37,8,25,,32,,
FL100-50_3,5133649.448,6595298.626,,,,,,49,46,,,,,,,,,38,61,,60,,68
FL100-50_19,5099680.534,6500861.826,,,,,,42,39,,,,,,,,,30,55,,53,,62
FL100-35_20,5173087.149,6133834.447,,,,,6,15,3,-1,,,,-12,,,46,10,,,38,,
FL100-50_6,5157583.732,6387191.76,,,,,,19,18,,,,,,,,,8,34,,32,,42
FL100-30_1,5099125.767,6162686.212,,,,,5,18,3,-5,,,,-12,,,45,7,,,38,,
FL100-35_21,5218102.952,6270154.852,,,,,13,29,12,2,,,,-3,,,48,12,,,41,,
FL100-30_5,5268247.204,6450149.004,,,,,11,29,12,-2,,,,,,,41,7,24,,35,,
FL100-40_4,5164472.157,6485304.273,,,,,,15,12,,,,,,,,,9,31,,33,,43
FL100-35_19,5125587.876,6333435.216,,,,,,28,26,,,,,,,,,16,42,,40,,50
FL100-35_14,5021620.976,6420280.339,,,,,,21,12,,,,,,,,,17,33,,51,,
FL100-40_14,5244724.341,6561601.641,,,,,,39,37,,,,,,,,,27,51,,51,,60
FL100-55_16,5009182.052,6504106.127,,,,,,72,70,,,,,,,,,66,85,,94,,100
FL100-50_4,5153247.978,6651566.381,,,,,,54,52,,,,,,,,,44,65,,64,,72
FL100-35_15,5047542.391,6279994.194,,,,,,18,13,,,,,-2,,,,12,,,41,,50
FL100-50_7,5182626.65,6151047.04,,,,,16,31,15,4,,,,0,,,50,14,,,43,,
FL100-50_8,5197421.718,6410466.14,,,,,,15,13,,,,,,,,,5,31,,30,,41
FL100-50_9,5209056.918,6240789.925,,,,,13,29,12,2,,,,-3,,,47,12,,,41,,
FL100-50_10,5238021.551,6376029.074,,,,,19,39,23,5,,,,,,,42,13,32,,36,,
FL100-35_22,5090107.74,6293951.977,,,,,,21,17,,,,,4,,,,11,,,36,,46
FL100-35_39,5003451.995,6518423.101,,,,,,48,45,,,,,,,,,42,62,,77,,88
FL100-35_1,5123885.65,6707639.76,,,,,,61,58,,,,,,,,,51,71,,71,,80
FL100-35_2,5062174.257,6281573.727,,,,,,26,22,,,,,7,,,,17,,,42,,53
FL100-35_31,4989090.753,6598406.542,,,,,,-1,-2,,,,,,,,,-5,9,,23,,36
FL100-50_20,5044211.016,6610710.854,,,,,,36,33,,,,,,,,,29,53,,56,,65
FL100-50_1,4996719.065,6456582.432,,,,,,69,59,,,,,,,,,62,82,,92,,
FL100-50_21,5014433.656,6588219.174,,,,,,35,32,,,,,,,,,29,50,,56,,66
FL100-50_22,5053188.732,6662273.789,,,,,,56,54,,,,,,,,,45,65,,63,,71
FL60-35_1,5266069.32,6445028.554,,,,,-8,21,-1,-24,,,,,,,20,-19,7,,11,,
m-AF100-40_1,5051423.978,6432817.881,,,,,,,,,,,,,,,,,44,,,,
m-AF100-40_2,5032566.207,6533477.873,,,,,,,,,,,,,,,,,77,,,,
m-AF100-30_1,5056381.857,6162633.18,,,,,,,,,,,,4,,,,,,,,,
m-AF100-30_2,5066047.935,6233282.652,,,,,,,,,,,,9,,,,,,,,,
m-AF20-40_1,5068472.546,6588135.595,,,,,,,,,,,,,,,,,61,,,,
m-AF20-40_2,5075139.094,6496752.241,,,,,,,,,,,,,,,,,55,,,,
m-AF20-40_3,5018490.55,6534364.341,,,,,,,,,,,,,,,,,95,,,,
m-AF20-35_1,5109896.858,6678027.091,,,,,,,,,,,,,,,,,33,,,,
m-AF70-30_1,5064795.942,6618317.129,,,,,,,,,,,,,,,,,54,,,,
m-AF70-30_2,5076397.057,6660627.27,,,,,,,,,,,,,,,,,56,,,,
m-F100-30_1,4967992.65,6556823.385,,,,,,,,,,,,,,,,,10,,,,
m-F20-35_1,5052523.244,6358494.008,,,,,,,,,,,,,,,,,35,,,,
m-F20-40_1,5038634.395,6327056.843,,,,,,,,,,,,,,,,,39,,,,
m-F40-45_1,5044272.323,6354765.03,,,,,,,,,,,,,,,,,29,,,,
m-FA100-35_9,5114910.417,6257894.021,,,,,,,,,,,,6,,,,,,,,,
m-FA100-30_1,5184140.66,6674167.472,,,,,,,,,,,,,,,,,65,,,,
m-FA100-35_1,5041042.236,6272283.503,,,,,,,,,,,,,,,,,39,,,,
m-FA100-35_14,5002730.192,6636282.419,,,,,,,,,,,,,,,,,9,,,,
m-FA100-35_10,5230457.761,6349526.163,,,,,,,,,,,,-3,,,,,,,,,
m-FA100-30_2,5184127.228,6598903.498,,,,,,,,,,,,,,,,,58,,,,
m-FA100-35_11,5139152.372,6163569.838,,,,,,,,,,,,-14,,,,,,,,,
m-FA100-35_12,5161780.658,6309174.943,,,,,,,,,,,,-8,,,,,,,,,
m-FA40-30_1,5021866.683,6667233.304,,,,,,,,,,,,,,,,,77,,,,
m-FA60-35_1,5145326.213,6156198.665,,,,,,,,,,,,-6,,,,,,,,,
m-FA60-35_2,5166749.137,6185523.353,,,,,,,,,,,,-13,,,,,,,,,
m-FA70-55_2,5043268.67,6439758.41,,,,,,,,,,,,,,,,,58,,,,
m-FA70-45_2,5044520.226,6509125.162,,,,,,,,,,,,,,,,,73,,,,
m-FL100-40_3,5183409.604,6358597.582,,,,,,,,,,,,,,,,,33,,,,
m-FL100-40_4,5102342.535,6190605.362,,,,,,,,,,,,-7,,,,,,,,,
m-FL100-35_7,5281912.841,6486509.681,,,,,,,,,,,,,,,,,30,,,,
m-FL100-35_8,5232680.287,6542711.66,,,,,,,,,,,,,,,,,54,,,,
m-FL100-40_2,5110357.572,6246784.771,,,,,,,,,,,,5,,,,,,,,,
m-FL100-40_1,5265736.85,6265134.741,,,,,,,,,,,,-13,,,,,,,,,
m-FL100-35_1,5180648.389,6654061.026,,,,,,,,,,,,,,,,,65,,,,
m-FL100-30_2,5126137.386,6154928.252,,,,,,,,,,,,-4,,,,,,,,,
m-FL100-30_3,5148061.364,6209355.85,,,,,,,,,,,,-6,,,,,,,,,
m-FL100-30_1,5219408.38,6677815.046,,,,,,,,,,,,,,,,,62,,,,
m-FL100-35_2,5049853.738,6308030.836,,,,,,,,,,,,,,,,,22,,,,
F100-35_31,5080242.778,6725279.404,,,,,,,,,,,,,,,,,65,92,84,101,
FA100-50_5,5115800.547,6712128.491,,,,,,53,52,,,,,,,,,41,63,,59,,66
FL100-50_23,5053188.732,6662273.789,,,,,,56,54,,,,,,,,,45,65,,63,,71
A100-15_3,4916538.32,6848343.206,,,,,,,,,,,,,,,,,45,67,55,84,
A80-40_1,4944094.02,6810411.457,,,,,,,,,,,,,,,,,62,76,65,93,
AF80-35_1,4886535.606,6860809.366,,,,,,,,,,,,,,,,,62,79,68,96,
F100-55_13,4983156.035,6826125.257,,,,,,,,,,,,,,,,,14,37,26,50,
FA100-75_1,4914733.923,7011842.078,,,,,,,,,,,,,,,,,61,86,78,94,
FArL80-45_1,4993510.894,6740293.663,,,,,,,,,,,,,,,,,6,37,23,55,
m-A100-45_1,4655764.341,7131302.836,,,,,,,,,,,,,,,,,-9,,,,
m-A100-30_23,4866604.611,6863007.018,,,,,,,,,,,,,,,,,51,,,,
m-A100-15_2,4772947.709,6885179.912,,,,,,,,,,,,,,,,,-23,,,,
m-AF80-35_4,4870809.87,6907363.112,,,,,,,,,,,,,,,,,59,,,,
m-AF80-55_2,4790887.802,7187716.717,,,,,,,,,,,,,,,,,100,,,,
m-AF80-55_1,4731970.641,6950770.515,,,,,,,,,,,,,,,,,-37,,,,
m-FA100-75_1,4736460.15,7041116.216,,,,,,,,,,,,,,,,,-42,,,,
m-FA100-65_1,4867241.167,7071505.729,,,,,,,,,,,,,,,,,81,,,,
m-FA70-55_1,4722361.682,7058871.263,,,,,,,,,,,,,,,,,-20,,,,
m-FArL80-45_1,5003672.402,6728706.799,,,,,,,,,,,,,,,,,18,,,,
A80-40_2,4944094.02,6810411.457,,,,,,,,,,,,,,,,,62,76,65,93,
F100-55_14,4983156.035,6826125.257,,,,,,,,,,,,,,,,,14,37,26,50,
F100-55_15,4983156.035,6826125.257,,,,,,,,,,,,,,,,,14,37,26,50,
F100-55_16,4983156.035,6826125.257,,,,,,,,,,,,,,,,,14,37,26,50,
F100-55_17,4983156.035,6826125.257,,,,,,,,,,,,,,,,,14,37,26,50,
m-A100-15_3,4772947.709,6885179.912,,,,,,,,,,,,,,,,,-23,,,,
Ar60-45_1,5369038.27,7223450.426,,,,,,,,44,0,2,,,,,,,25,40,50,65,
Ar80-40_1,5258750.812,7189377.267,,,,,,,,33,5,8,,,,,,,30,52,60,72,
F100-35_1,5407765.239,7064326.35,,,,,,,,37,4,7,,,,,,,28,45,53,64,
F100-40_2,5422973.928,7037026.806,,,,,,,,34,1,4,,,,,,,25,42,49,60,
F100-35_2,5374717.137,7044217.406,,,,,,,,16,-2,2,,,,,,,18,42,49,59,
F100-40_11,5450950.917,7019261.504,,,,,,,,35,0,2,,,,,,,23,38,46,56,
F100-40_12,5485146.143,7042007.552,,,,,,,,33,0,3,,,,,,,23,39,46,57,
F100-40_1,5429105.173,7095738.442,,,,,,,,41,5,8,,,,,,,29,43,50,61,
F40-35_1,5343405.349,7090399.515,,,,,,,,-2,-40,-38,,,,,,,-16,2,13,29,
F60-35_1,5341383.167,7218168.174,,,,,,,,75,22,24,,,,,,,53,65,75,90,
F60-35_2,5336899.992,7186216.245,,,,,,,,21,-21,-19,,,,,,,6,23,32,47,
F60-35_4,5377603.134,7156013.47,,,,,,,,13,-20,-18,,,,,,,5,24,34,48,
F80-40_1,5414638.411,7015090.387,,,,,,,,8,-18,-15,,,,,,,6,28,36,48,
F80-40_2,5351122.584,7017755.313,,,,,,,,11,-13,-10,,,,,,,10,32,40,52,
F80-40_3,5383745.115,7013617.462,,,,,,,,7,-19,-15,,,,,,,5,28,37,48,
F80-35_1,5538891.925,7039094.242,,,,,,,,10,-18,-15,,,,,,,6,25,34,46,
F80-35_4,5583906.706,7046402.915,,,,,,,,6,-21,-17,,,,,,,3,23,31,44,
F80-35_2,5410887.459,7225986.356,,,,,,,,57,15,17,,,,,,,41,56,64,77,
F80-35_5,5627206.071,7014540.409,,,,,,,,-2,-32,-30,,,,,,,-12,9,16,27,
F80-40_4,5453949.986,7163751.599,,,,,,,,29,-8,-6,,,,,,,16,32,40,52,
F80-40_5,5541260.931,6980155.428,,,,,,,,22,-17,-14,,,,,,,8,25,34,45,
F80-35_3,5246203.452,7246953.152,,,,,,,,33,5,9,,,,,,,32,56,64,75,
F80-35_6,5243595.727,7186127.677,,,,,,,,36,9,13,,,,,,,35,60,68,80,
FA100-35_53,5629842.112,6982201.225,,,,,,,,5,-21,-19,,,,,,,-3,12,18,27,
FA100-35_42,5626322.906,7019291.853,,,,,,,,-2,-25,-23,,,,,,,-8,7,12,20,
FA100-35_30,5471310.081,7171074.665,,,,,,,,27,-3,-1,,,,,,,17,29,35,44,
FA100-35_31,5490541.338,7086072.779,,,,,,,,25,-4,-2,,,,,,,15,28,34,43,
FA100-35_43,5574915.515,7065747.05,,,,,,,,14,-12,-10,,,,,,,7,21,27,36,
FA100-35_32,5538881.507,7068434.56,,,,,,,,17,-10,-8,,,,,,,9,23,29,38,
FA100-35_44,5627160.374,7036697.9,,,,,,,,3,-23,-21,,,,,,,-5,9,15,24,
FA100-30_15,5230753.695,7206487.372,,,,,,,,37,8,11,,,,,,,30,46,52,61,
FA60-40_1,5526977.242,7025627.26,,,,,,,,4,-28,-26,,,,,,,-9,6,13,25,
FA60-30_2,5187988.809,7164894.484,,,,,,,,86,41,45,,,,,,,72,93,99,109,
FA80-40_1,5336256.006,7130593.819,,,,,,,,13,-16,-14,,,,,,,5,19,26,36,
FA80-45_1,5446445.155,7144811.245,,,,,,,,17,-15,-13,,,,,,,5,18,25,35,
FAr40-35_1,5365194.275,7263898.407,,,,,,,,82,19,21,,,,,,,52,66,79,100,
FAr40-35_2,5299671.886,7307595.283,,,,,,,,33,-21,-18,,,,,,,14,41,55,75,
FAr60-35_1,5417646.976,7073116.142,,,,,,,,20,-23,-20,,,,,,,5,26,37,53,
FAr60-35_2,5407159.227,7118551.393,,,,,,,,24,-20,-17,,,,,,,7,26,37,52,
FArA60-30_1,5339339.362,7116838.826,,,,,,,,6,-27,-24,,,,,,,0,24,35,51,
FArA60-30_3,5379962.353,7126832.18,,,,,,,,6,-26,-22,,,,,,,0,25,36,52,
FArL100-40_4,5607296.936,7066789.492,,,,,,,,17,-2,1,,,,,,,18,41,48,59,
FArL100-40_5,5590592.112,6955384.916,,,,,,,,39,3,5,,,,,,,27,44,52,62,
FArL100-40_3,5649316.193,7033860.472,,,,,,,,21,-11,-8,,,,,,,11,31,38,48,
FArL40-40_1,5380489.17,7239771.809,,,,,,,,44,-11,-9,,,,,,,19,36,48,67,
FArL40-35_1,5307930.287,7278966.471,,,,,,,,9,-34,-31,,,,,,,-5,19,31,49,
FArL80-35_1,5363672.005,6917598.19,,,,,,,,-15,-27,-21,,,,,,,-15,31,40,50,
FArL80-35_2,5342350.297,6933299.782,,,,,,,,-3,-18,-13,,,,,,,-2,36,45,57,
FArL80-40_1,5458236.144,7080845.145,,,,,,,,37,-2,0,,,,,,,23,41,49,62,
FArL80-40_2,5456201.415,6993715.444,,,,,,,,15,-13,-10,,,,,,,13,32,40,52,
FL100-35_3,5419930.035,7050551.474,,,,,,,,30,1,4,,,,,,,22,37,43,52,
FL100-35_25,5424626.658,6951627.933,,,,,,,,-6,-15,-10,,,,,,,-4,24,30,38,
FL100-35_4,5391061.408,7029325.803,,,,,,,,17,-5,-2,,,,,,,14,33,39,47,
